output_id,blind_model,prompt_id,prompt_category,length_condition,iteration,timestamp,is_success,is_empty_response,is_truncated_400ish,char_count,word_count,sentence_count_alt,constraint_compliant_alt,sent_len_mean,sent_len_median,sent_len_std,sent_len_max,first_sentence_len,last_sentence_len,closer_is_longest,closer_is_shortest,very_short_sentence_share,very_long_sentence_share,paragraph_count,is_single_block,line_count_nonempty_alt,has_title_line,has_meta_preamble,preamble_text,em_dash_count,ellipsis_count,semicolon_count,colon_count,smart_quote_share,anaphora_max_repeats,anaphora_word,sentence_initial_top_word,sentence_initial_top_count,line_initial_top_word,line_initial_top_count,repeated_bigram_types,hedge_count,intensifier_count,closer_starts_with_pivot,closer_ends_with_ellipsis,closer_ends_with_question,closer_ends_with_exclaim,ending_pivot_present,response,blank_line_separated,comma_count,en_dash_count,exclaim_count,hyphen_count,model_hidden,parenthetical_count,provider_hidden,question_count,smart_quote_double_count,smart_quote_single_count,straight_quote_double_count,straight_quote_single_count
c22c92d9def4,M6,animal_open,animal,open,7,2026-05-07T17:58:09.286015+00:00,True,False,False,1331,195,6,not_applicable,32.5,18.5,27.4208,79,22,13,False,True,0.0,0.3333,6,False,14,True,False,# The Shimmerwhisk,2,0,0,5,0.0,1,they,they're,2,a,2,2,1,0,False,False,False,False,True,"# The Shimmerwhisk

**Appearance:**
A small, fox-sized creature with an iridescent coat that shifts between deep purples and teals depending on the light. Its fur is unusually fine and silky, giving it an almost cloud-like appearance. It has large, round ears with soft pink inner fur, and six delicate legs—four for walking and two shorter pairs that function like nimble hands.

**Distinctive Features:**
- Luminescent whiskers that gently glow in dim light
- Large, curious amber eyes positioned on the sides of its head
- A prehensile tail with a tuft of longer fur at the tip
- Small, padded paws that leave faint shimmer trails when wet

**Behavior:**
Shimmerwhisks are solitary, nocturnal creatures that inhabit temperate forests. They're highly intelligent and curious, often collecting shiny objects and arranging them in small cairns. They communicate through gentle chirping sounds and the twitching of their luminescent whiskers.

**Diet:**
Omnivorous—they hunt insects and small rodents, but also feast on berries, nuts, and fungi, particularly bioluminescent varieties that enhance their own glow.

**Temperament:**
Despite their delicate appearance, they're surprisingly bold and playful around humans who treat them kindly. They're known to investigate campsites and will accept offered food from patient observers.",True,13,0,0,2,hidden,0,hidden,0,0,0,0,3
72cc3196196e,M6,animal_open,animal,open,8,2026-05-07T17:58:13.098477+00:00,True,False,False,1233,179,6,not_applicable,29.8333,23.0,23.4727,75,18,13,False,True,0.0,0.5,6,False,14,True,False,# The Luminox,2,0,0,5,0.0,1,they,the,1,the,2,3,0,0,False,False,False,False,True,"# The Luminox

**Physical Description:**
The Luminox is a small, bioluminescent creature roughly the size of a house cat. It has a soft, translucent body with fur that appears silvery-blue in daylight. Its most distinctive feature is a network of glowing patterns running across its skin—these lights shift between gentle blues, purples, and greens.

**Anatomy:**
- Large, forward-facing eyes adapted for low light
- Four nimble legs with soft paw pads that make no sound
- A prehensile tail tipped with a brighter glowing orb
- Pointed ears that rotate independently to catch sounds

**Behavior:**
Nocturnal and gentle, Luminoxes are solitary hunters that feed on insects and small burrowing creatures. They use their bioluminescent displays to communicate—brighter flashes indicate curiosity, while dim, steady glows suggest contentment.

**Habitat:**
Found in deep forests and cave systems, they create small burrows beneath moss-covered roots. They're drawn to damp environments and are most active during new moon nights.

**Temperament:**
Naturally curious but wary of large creatures, Luminoxes are intelligent and capable of problem-solving. Despite their wild nature, they seem to enjoy observing humans from safe distances.",True,11,0,0,4,hidden,0,hidden,0,0,0,0,1
e525ba3da561,M6,animal_open,animal,open,9,2026-05-07T17:58:17.262167+00:00,True,False,False,1205,181,5,not_applicable,36.2,18,31.3241,87,18,46,False,False,0.0,0.4,5,False,12,True,False,# The Luminox,0,0,0,4,0.0,1,they,the,1,the,2,1,0,0,False,False,False,False,False,"# The Luminox

## Physical Description
The Luminox is a small, bioluminescent creature about the size of a house cat. It has a sleek, otter-like body covered in soft fur that shimmers between deep purple and midnight blue. Along its spine and tail runs a series of glowing organs that pulse with gentle cyan light, brightest when the animal is calm or curious.

## Distinctive Features
- **Eyes**: Large, reflective amber eyes adapted for nocturnal vision
- **Appendages**: Six nimble legs ending in adhesive toe pads, allowing it to climb any surface
- **Tail**: Long and prehensile, lined with bioluminescent spots it uses for communication
- **Markings**: White whisker-like patterns around its face that glow faintly in darkness

## Behavior
Luminoxes are social, intelligent creatures that live in small family groups. They communicate through light patterns on their tails and soft chirping sounds. They're primarily nocturnal, hunting small insects and grubs, and are known to be curious and playful around humans.

## Habitat
Found in deep caves and twilight forests, they prefer cool, damp environments where they can use their glow to navigate and attract mates through elaborate light displays.",True,11,0,0,2,hidden,0,hidden,0,0,0,0,1
d582d2c83040,M6,poem_lt10,poem,lt10,0,2026-05-07T17:58:32.117649+00:00,True,False,False,261,44,2,yes,22,22.0,7.0711,27,27,17,False,True,0.0,0.5,2,False,8,True,False,# Whisper of Wind,1,0,0,0,0.0,1,in,whisper,1,whisper,1,0,0,0,False,False,False,False,False,"# Whisper of Wind

A leaf dances on autumn's breath,
spinning tales of what was lost,
while golden light spills through the trees,
painting shadows soft and deep.
In this moment, time dissolves—
all that matters is the stillness,
the quiet beauty of letting go.",True,5,0,0,0,hidden,0,hidden,0,0,0,0,1
ac30f8a8e667,M6,poem_lt10,poem,lt10,1,2026-05-07T17:58:33.486571+00:00,True,False,False,232,37,2,yes,18.5,18.5,9.1924,25,25,12,False,True,0.0,0.0,2,False,7,True,False,# Whispers,0,0,0,0,0.0,1,in,whispers,1,whispers,1,0,0,0,False,False,False,False,True,"# Whispers

The dawn breaks soft through morning mist,
Where golden light and shadow kiss,
A gentle breeze through summer trees,
Carries dreams upon the breeze.
In quiet moments, hearts find peace,
And all our worries finally cease.",True,5,0,0,0,hidden,0,hidden,0,0,0,0,0
8f73a89b023b,M6,poem_lt10,poem,lt10,2,2026-05-07T17:58:34.685922+00:00,True,False,False,228,37,1,yes,37,37,0.0,37,37,37,False,False,0.0,1.0,2,False,7,True,False,# Morning Light,0,0,0,0,0.0,0,,morning,1,morning,1,0,0,0,False,False,False,False,False,"# Morning Light

Golden rays stretch across the sky,
Painting clouds as they drift by,
Birds awake with gentle song,
A new day whispers, ""Come along,""
The world breathes deep and starts anew,
Everything glistens, fresh with dew.",True,7,0,0,0,hidden,0,hidden,0,0,0,2,0
07ef6f74c817,M6,poem_lt10,poem,lt10,3,2026-05-07T17:58:36.188101+00:00,True,False,False,217,37,1,yes,37,37,0.0,37,37,37,False,False,0.0,1.0,2,False,7,True,False,# Whispers,0,0,0,0,0.0,0,,whispers,1,whispers,1,0,0,0,False,False,False,False,True,"# Whispers

The morning breaks with golden light,
A breeze carries dreams of night,
Silent steps on dewy ground,
In nature's heart, peace is found,
Stars fade as the day grows near,
Soft whispers only hearts can hear.",True,6,0,0,0,hidden,0,hidden,0,0,0,0,1
fb2483b412ba,M6,poem_lt10,poem,lt10,4,2026-05-07T17:58:37.421877+00:00,True,False,False,239,43,2,yes,21.5,21.5,13.435,31,31,12,False,True,0.0,0.5,2,False,7,True,False,# Whispers of Dawn,0,0,0,0,0.0,1,in,whispers,1,whispers,1,0,0,0,False,False,False,False,False,"# Whispers of Dawn

The sun breaks through the misty veil,
A gentle breeze carries the tale,
Of dreams that fade with morning light,
And stars that bow to day so bright.
In silence, hope begins to grow,
Where shadows dance and embers glow.",True,5,0,0,0,hidden,0,hidden,0,0,0,0,0
4075beeb1883,M6,poem_lt10,poem,lt10,5,2026-05-07T17:58:38.637143+00:00,True,False,False,284,47,3,yes,15.6667,13,5.5076,22,12,22,True,False,0.0,0.0,2,False,8,True,False,# Whispers,0,0,0,0,0.0,1,in,whispers,1,whispers,1,0,0,0,False,False,False,False,False,"# Whispers

Morning light spills through the trees,
Painting gold on rustling leaves.
A gentle breeze carries songs unheard,
Of distant mountains and a wandering bird.
In this moment, time stands still,
Where heart and earth and sky align until
All worries fade to dust and fade away.",True,4,0,0,0,hidden,0,hidden,0,0,0,0,0
f7ecb388d898,M6,poem_lt10,poem,lt10,6,2026-05-07T17:58:40.275359+00:00,True,False,False,147,23,1,yes,23,23,0.0,23,23,23,False,False,0.0,0.0,2,False,5,True,False,# Whispers,0,0,0,0,0.0,0,,whispers,1,whispers,1,0,0,0,False,False,False,False,False,"# Whispers

Autumn leaves drift through silent air,
Golden light in morning's glow,
Dreams we chase, beyond compare,
Seeds of wonder start to grow.",True,4,0,0,0,hidden,0,hidden,0,0,0,0,1
57cec973a4e0,M6,poem_lt10,poem,lt10,7,2026-05-07T17:58:41.432967+00:00,True,False,False,230,39,1,yes,39,39,0.0,39,39,39,False,False,0.0,1.0,2,False,7,True,False,# Silent Snow,0,0,0,0,0.0,0,,silent,1,silent,1,0,0,0,False,False,False,False,False,"# Silent Snow

Snowflakes drift through winter air,
Each one unique, beyond compare,
The world grows soft, hushed, and white,
As darkness fades to gentle light,
And all the noise fades far away,
In nature's peace, we find our way.",True,9,0,0,0,hidden,0,hidden,0,0,0,0,1
6d1ec54e3d77,M6,poem_lt10,poem,lt10,8,2026-05-07T17:58:42.881594+00:00,True,False,False,303,51,4,yes,12.75,12.5,2.5,16,16,10,False,True,0.0,0.0,2,False,9,True,False,# Whispers of Dawn,0,0,0,0,0.0,1,in,whispers,1,whispers,1,0,1,0,False,False,False,False,False,"# Whispers of Dawn

Soft light breaks through the darkened sky,
Golden threads stretch way up high.
A world awakens, fresh and new,
Painted in shades of gold and blue.
Birds sing songs of sweet delight,
As shadows fade from endless night.
In this moment, pure and bright,
Everything feels somehow right.",True,6,0,0,0,hidden,0,hidden,0,0,0,0,0
6141719ddc6a,M6,poem_lt10,poem,lt10,9,2026-05-07T17:58:44.358131+00:00,True,False,False,277,44,2,yes,22,22.0,0.0,22,22,22,True,True,0.0,0.0,2,False,9,True,False,# Whispers,1,0,0,0,0.0,0,,whispers,1,whispers,1,0,0,0,False,False,False,False,False,"# Whispers

Morning light breaks through the trees,
golden threads on autumn breeze,
silence speaks what words cannot—
a fleeting moment, gently caught.
Time flows soft as falling leaves,
carrying all we believe,
in the space between the stars,
we find ourselves, near and far.",True,7,0,0,0,hidden,0,hidden,0,0,0,0,0
b71a44efdd1c,M6,poem_lt5,poem,lt5,0,2026-05-07T17:58:20.967129+00:00,True,False,False,116,16,1,yes,16,16,0.0,16,16,16,False,False,0.0,0.0,2,False,4,True,False,# Whisper,0,0,0,0,0.0,0,,whisper,1,whisper,1,0,0,0,False,False,False,False,False,"# Whisper

Moonlight drips through autumn leaves,
Silent stars map forgotten dreams,
A single heartbeat echoes home.",True,2,0,0,0,hidden,0,hidden,0,0,0,0,0
628e8d9b1575,M6,poem_lt5,poem,lt5,1,2026-05-07T17:58:22.223011+00:00,True,False,False,113,16,1,yes,16,16,0.0,16,16,16,False,False,0.0,0.0,2,False,4,True,False,# Whisper,0,0,0,0,0.0,0,,whisper,1,whisper,1,0,0,0,False,False,False,False,False,"# Whisper

Moonlight paints the silent street,
Stars dissolve in morning's breath,
Dreams and waking gently meet.",True,2,0,0,0,hidden,0,hidden,0,0,0,0,1
b10b1ea19060,M6,poem_lt5,poem,lt5,2,2026-05-07T17:58:23.316534+00:00,True,False,False,104,17,1,yes,17,17,0.0,17,17,17,False,False,0.0,0.0,2,False,4,True,False,# Whisper,0,0,0,0,0.0,0,,whisper,1,whisper,1,0,0,0,False,False,False,False,False,"# Whisper

Moonlight falls on silent snow,
Stars above and peace below,
Dreams drift soft as shadows go.",True,2,0,0,0,hidden,0,hidden,0,0,0,0,0
82694ccd5315,M6,poem_lt5,poem,lt5,3,2026-05-07T17:58:24.378686+00:00,True,False,False,115,18,1,yes,18,18,0.0,18,18,18,False,False,0.0,0.0,2,False,5,True,False,# Whisper,1,0,0,0,0.0,0,,whisper,1,whisper,1,0,0,0,False,False,False,False,False,"# Whisper

Stars fade into morning light,
Dreams dissolve like mist,
Yet something lingers—
The warmth of what was.",True,2,0,0,0,hidden,0,hidden,0,0,0,0,0
d87f5b21db52,M6,poem_lt5,poem,lt5,4,2026-05-07T17:58:25.422057+00:00,True,False,False,144,24,1,yes,24,24,0.0,24,24,24,False,False,0.0,0.0,2,False,4,True,False,# Whispers of the Wind,0,0,0,0,0.0,0,,whispers,1,whispers,1,0,0,0,False,False,False,False,False,"# Whispers of the Wind

The moon hangs silver, soft and bright,
While whispers dance through endless night,
A gentle breeze knows all my dreams.",True,3,0,0,0,hidden,0,hidden,0,0,0,0,0
09468fa7ac22,M6,poem_lt5,poem,lt5,5,2026-05-07T17:58:26.595994+00:00,True,False,False,122,20,1,yes,20,20,0.0,20,20,20,False,False,0.0,0.0,2,False,4,True,False,# Morning Light,0,0,0,0,0.0,0,,morning,1,morning,1,0,0,0,False,False,False,False,False,"# Morning Light

Golden rays break through the trees,
A whisper of wind carries the breeze,
Life awakens with gentle ease.",True,2,0,0,0,hidden,0,hidden,0,0,0,0,0
24847a32ba98,M6,poem_lt5,poem,lt5,6,2026-05-07T17:58:27.636190+00:00,True,False,False,124,19,2,yes,9.5,9.5,4.9497,13,13,6,False,True,0.0,0.0,2,False,4,True,False,# Whisper,0,0,0,0,0.0,1,the,whisper,1,whisper,1,0,0,0,False,False,False,False,False,"# Whisper

Stars fade into dawn's gentle light,
while dreams dissolve like morning mist.
The world awakens, soft and bright.",True,2,0,0,0,hidden,0,hidden,0,0,0,0,1
d075b8abe7a5,M6,poem_lt5,poem,lt5,7,2026-05-07T17:58:28.582862+00:00,True,False,False,117,18,1,yes,18,18,0.0,18,18,18,False,False,0.0,0.0,2,False,4,True,False,# Whisper,0,0,0,0,0.0,0,,whisper,1,whisper,1,0,0,0,False,False,False,False,True,"# Whisper

Moonlight spills through ancient trees,
A heartbeat echoes on the breeze,
In silence, we are finally free.",True,3,0,0,0,hidden,0,hidden,0,0,0,0,0
